world	regime	mode	early4096_bits	whole16384_bits	tail8192_bits	admission_next_t	max_odds_before	max_odds_after	clips	low_clips	high_clips	slow_count	fast_count	minimum_prefix_bits	maximum_drawdown_bits
215	switched	witnessed_ceiling	283.719002774177	1027.6734648741576	190.40883913992303	104	10.0	10.0	1182	1	1181	11273	5007	0.0	9.918248397963794
215	moved_mid	slow	284.8815444087436	1163.048636423414	323.5121352622757	104	15.89764510087229	15.89764510087229	0	0	0	16280	0	0.0	13.47222941827772
215	moved_mid	fast	280.8806674561759	1140.4635407822286	312.07301102757486	104	9.896007746867614	9.896007746867614	0	0	0	0	16280	0.0	7.692910437208184
215	moved_mid	adaptive	283.8478149597254	1159.0011346747076	320.4983629625873	104	15.89764510087229	15.89764510087229	0	0	0	13363	2917	0.0	13.472198975786682
215	moved_mid	witness	283.5536816362636	1158.0395581536802	320.2874544038611	104	15.897645013892408	15.897645013892408	0	0	0	12670	3610	0.0	12.9289630427279
215	moved_mid	ceiling	281.0544215471454	1135.0128109293223	313.5919709301344	104	5.0	5.0	1503	0	0	12670	3610	0.0	5.0419529365962035
215	moved_mid	witnessed_ceiling	283.719002774177	1157.3544090549294	320.0897833206979	104	10.0	10.0	1394	2	1392	12670	3610	0.0	9.925269172241315
215	unrelated	slow	0.0	0.0	0.0		0.0	0.0	0	0	0	0	0	0.0	0.0
215	unrelated	fast	0.0	0.0	0.0		0.0	0.0	0	0	0	0	0	0.0	0.0
215	unrelated	adaptive	0.0	0.0	0.0		0.0	0.0	0	0	0	0	0	0.0	0.0
215	unrelated	witness	0.0	0.0	0.0		0.0	0.0	0	0	0	0	0	0.0	0.0
215	unrelated	ceiling	0.0	0.0	0.0		0.0	0.0	0	0	0	0	0	0.0	0.0
